threshold,window_start,gateway_windows,batch_latency_ms,latency_ms_per_gateway_window
0.2,2020-08-02 14:05:00+00:00,2,3.406,1.703
0.2,2020-08-02 14:10:00+00:00,2,3.4041,1.70205
0.2,2020-08-02 14:15:00+00:00,2,4.1334,2.0667
0.2,2020-08-02 14:20:00+00:00,2,5.8528,2.9264
0.2,2020-08-02 14:25:00+00:00,2,3.4449,1.72245
0.2,2020-08-02 14:30:00+00:00,2,3.226,1.613
0.2,2020-08-02 14:35:00+00:00,2,5.0718,2.5359
0.2,2020-08-02 14:40:00+00:00,2,4.1118,2.0559
0.2,2020-08-02 14:45:00+00:00,2,3.2713,1.63565
0.2,2020-08-02 14:50:00+00:00,2,3.1937,1.59685
0.2,2020-08-02 14:55:00+00:00,2,3.6244,1.8122
0.2,2020-08-02 15:00:00+00:00,2,4.371,2.1855
0.2,2020-08-02 15:05:00+00:00,2,3.3973,1.69865
0.2,2020-08-02 15:10:00+00:00,2,3.2517,1.62585
0.2,2020-08-02 15:15:00+00:00,2,3.7451,1.87255
0.2,2020-08-02 15:20:00+00:00,2,4.8923,2.44615
0.2,2020-08-02 15:25:00+00:00,2,3.5071,1.75355
0.2,2020-08-02 15:30:00+00:00,2,3.39,1.695
0.2,2020-08-02 15:35:00+00:00,2,3.9575,1.97875
0.2,2020-08-02 15:40:00+00:00,2,4.9264,2.4632
0.2,2020-08-02 15:45:00+00:00,2,3.5,1.75
0.2,2020-08-02 15:50:00+00:00,2,3.1277,1.56385
0.2,2020-08-02 15:55:00+00:00,2,3.276,1.638
0.2,2020-08-02 16:00:00+00:00,2,3.3478,1.6739
0.2,2020-08-02 16:05:00+00:00,2,5.0598,2.5299
0.2,2020-08-02 16:10:00+00:00,2,3.6202,1.8101
0.2,2020-08-02 16:15:00+00:00,2,4.0948,2.0474
0.2,2020-08-02 16:20:00+00:00,2,3.3621,1.68105
0.2,2020-08-02 16:25:00+00:00,2,5.4265,2.71325
0.2,2020-08-02 16:30:00+00:00,2,3.3142,1.6571
0.2,2020-08-02 16:35:00+00:00,2,3.4198,1.7099
0.2,2020-08-02 16:40:00+00:00,2,3.2313,1.61565
0.2,2020-08-02 16:45:00+00:00,2,4.7349,2.36745
0.2,2020-08-02 16:50:00+00:00,2,3.5095,1.75475
0.2,2020-08-02 16:55:00+00:00,2,3.893,1.9465
0.2,2020-08-02 17:00:00+00:00,2,3.8337,1.91685
0.2,2020-08-02 17:05:00+00:00,2,5.5515,2.77575
0.2,2020-08-02 17:10:00+00:00,2,4.4495,2.22475
0.2,2020-08-02 17:15:00+00:00,2,3.4891,1.74455
0.2,2020-08-02 17:20:00+00:00,2,3.1688,1.5844
0.2,2020-08-02 17:25:00+00:00,2,5.2469,2.62345
0.2,2020-08-02 17:30:00+00:00,2,3.5757,1.78785
0.2,2020-08-02 17:35:00+00:00,2,3.699,1.8495
0.2,2020-08-02 17:40:00+00:00,2,3.3127,1.65635
0.2,2020-08-02 17:45:00+00:00,2,5.5149,2.75745
0.2,2020-08-02 17:50:00+00:00,2,3.5841,1.79205
0.2,2020-08-02 17:55:00+00:00,2,3.6391,1.81955
0.2,2020-08-02 18:00:00+00:00,2,3.3662,1.6831
0.2,2020-08-02 18:05:00+00:00,2,5.5852,2.7926
0.2,2020-08-02 18:10:00+00:00,2,10.2106,5.1053
0.2,2020-08-02 18:15:00+00:00,2,13.2663,6.63315
0.2,2020-08-02 18:20:00+00:00,2,7.3194,3.6597
0.2,2020-08-02 18:25:00+00:00,2,6.0575,3.02875
0.2,2020-08-02 18:30:00+00:00,2,3.9927,1.99635
0.2,2020-08-02 18:35:00+00:00,2,4.2589,2.12945
0.2,2020-08-02 18:40:00+00:00,2,5.447,2.7235
0.2,2020-08-02 18:45:00+00:00,2,4.9784,2.4892
0.2,2020-08-02 18:50:00+00:00,2,10.974,5.487
0.2,2020-08-02 18:55:00+00:00,2,4.8289,2.41445
0.2,2020-08-02 19:00:00+00:00,2,5.7002,2.8501
0.2,2020-08-02 19:05:00+00:00,2,8.3449,4.17245
0.2,2020-08-02 19:10:00+00:00,2,5.362,2.681
0.2,2020-08-02 19:15:00+00:00,2,6.8339,3.41695
0.2,2020-08-02 19:20:00+00:00,2,4.875,2.4375
0.2,2020-08-02 19:25:00+00:00,2,4.844,2.422
0.2,2020-08-02 19:30:00+00:00,2,3.6546,1.8273
0.2,2020-08-02 19:35:00+00:00,2,4.3575,2.17875
0.2,2020-08-02 19:40:00+00:00,2,3.4277,1.71385
0.2,2020-08-02 19:45:00+00:00,2,4.3756,2.1878
0.2,2020-08-02 19:50:00+00:00,2,3.2811,1.64055
0.2,2020-08-02 19:55:00+00:00,2,4.4689,2.23445
0.2,2020-08-02 20:00:00+00:00,2,3.5526,1.7763
0.2,2020-08-02 20:05:00+00:00,2,3.3004,1.6502
0.2,2020-08-02 20:10:00+00:00,2,3.3716,1.6858
0.2,2020-08-02 20:15:00+00:00,2,5.1996,2.5998
0.2,2020-08-02 20:20:00+00:00,2,3.6082,1.8041
0.2,2020-08-02 20:25:00+00:00,2,3.2443,1.62215
0.2,2020-08-02 20:30:00+00:00,2,3.154,1.577
0.2,2020-08-02 20:35:00+00:00,2,3.2343,1.61715
0.2,2020-08-02 20:40:00+00:00,2,5.1174,2.5587
0.2,2020-08-02 20:45:00+00:00,2,3.7622,1.8811
0.2,2020-08-02 20:50:00+00:00,2,3.1569,1.57845
0.2,2020-08-02 20:55:00+00:00,2,3.112,1.556
0.2,2020-08-02 21:00:00+00:00,2,4.7475,2.37375
0.2,2020-08-02 21:05:00+00:00,2,4.1389,2.06945
0.2,2020-08-02 21:10:00+00:00,2,3.4183,1.70915
0.2,2020-08-02 21:15:00+00:00,2,3.2814,1.6407
0.2,2020-08-02 21:20:00+00:00,2,4.9874,2.4937
0.2,2020-08-02 21:25:00+00:00,2,3.7978,1.8989
0.2,2020-08-02 21:30:00+00:00,2,3.3845,1.69225
0.2,2020-08-02 21:35:00+00:00,2,3.2077,1.60385
0.2,2020-08-02 21:40:00+00:00,2,4.677,2.3385
0.2,2020-08-02 21:45:00+00:00,2,4.0995,2.04975
0.2,2020-08-02 21:50:00+00:00,2,3.1712,1.5856
0.2,2020-08-02 21:55:00+00:00,2,3.4579,1.72895
0.2,2020-08-02 22:00:00+00:00,2,3.1631,1.58155
0.2,2020-08-02 22:05:00+00:00,2,4.5529,2.27645
0.2,2020-08-02 22:10:00+00:00,2,3.3898,1.6949
0.2,2020-08-02 22:15:00+00:00,2,3.1604,1.5802
0.2,2020-08-02 22:20:00+00:00,2,3.8938,1.9469
0.2,2020-08-02 22:25:00+00:00,2,5.4172,2.7086
0.2,2020-08-02 22:30:00+00:00,2,3.6768,1.8384
0.2,2020-08-02 22:35:00+00:00,2,3.295,1.6475
0.2,2020-08-02 22:40:00+00:00,2,3.1932,1.5966
0.2,2020-08-02 22:45:00+00:00,2,3.7466,1.8733
0.2,2020-08-02 22:50:00+00:00,2,4.5591,2.27955
0.2,2020-08-02 22:55:00+00:00,2,3.388,1.694
0.2,2020-08-02 23:00:00+00:00,2,3.1977,1.59885
0.2,2020-08-02 23:05:00+00:00,2,3.1213,1.56065
0.2,2020-08-02 23:10:00+00:00,2,5.9734,2.9867
0.2,2020-08-02 23:15:00+00:00,2,3.9113,1.95565
0.2,2020-08-02 23:20:00+00:00,2,3.2413,1.62065
0.2,2020-08-02 23:25:00+00:00,2,3.2014,1.6007
0.2,2020-08-02 23:30:00+00:00,2,4.9878,2.4939
0.2,2020-08-02 23:35:00+00:00,2,3.4116,1.7058
0.2,2020-08-02 23:40:00+00:00,2,3.1391,1.56955
0.2,2020-08-02 23:45:00+00:00,2,4.2217,2.11085
0.2,2020-08-02 23:50:00+00:00,2,4.7499,2.37495
0.2,2020-08-02 23:55:00+00:00,2,3.4984,1.7492
0.2,2020-08-03 00:00:00+00:00,2,3.3627,1.68135
0.2,2020-08-03 00:05:00+00:00,2,3.439,1.7195
0.2,2020-08-03 00:10:00+00:00,2,6.309,3.1545
0.2,2020-08-03 00:15:00+00:00,2,6.9187,3.45935
0.2,2020-08-03 00:20:00+00:00,2,3.5191,1.75955
0.2,2020-08-03 00:25:00+00:00,2,4.8047,2.40235
0.2,2020-08-03 00:30:00+00:00,2,3.5423,1.77115
0.2,2020-08-03 00:35:00+00:00,2,3.2091,1.60455
0.2,2020-08-03 00:40:00+00:00,2,3.1951,1.59755
0.2,2020-08-03 00:45:00+00:00,2,3.2273,1.61365
0.2,2020-08-03 00:50:00+00:00,2,5.7266,2.8633
0.2,2020-08-03 00:55:00+00:00,2,3.4475,1.72375
0.2,2020-08-03 01:00:00+00:00,2,3.2212,1.6106
0.2,2020-08-03 01:05:00+00:00,2,3.2126,1.6063
0.2,2020-08-03 01:10:00+00:00,2,5.4386,2.7193
0.2,2020-08-03 01:15:00+00:00,2,3.3661,1.68305
0.2,2020-08-03 01:20:00+00:00,2,3.1434,1.5717
0.2,2020-08-03 01:25:00+00:00,2,3.1781,1.58905
0.2,2020-08-03 01:30:00+00:00,2,4.9493,2.47465
0.2,2020-08-03 01:35:00+00:00,2,3.5797,1.78985
0.2,2020-08-03 01:40:00+00:00,2,3.326,1.663
0.2,2020-08-03 01:45:00+00:00,2,3.2829,1.64145
0.2,2020-08-03 01:50:00+00:00,2,3.6116,1.8058
0.2,2020-08-03 01:55:00+00:00,2,4.9947,2.49735
0.2,2020-08-03 02:00:00+00:00,2,3.3746,1.6873
0.2,2020-08-03 02:05:00+00:00,2,3.0933,1.54665
0.2,2020-08-03 02:10:00+00:00,2,3.5284,1.7642
0.2,2020-08-03 02:15:00+00:00,2,4.8386,2.4193
0.2,2020-08-03 02:20:00+00:00,2,3.6678,1.8339
0.2,2020-08-03 02:25:00+00:00,2,3.1725,1.58625
0.2,2020-08-03 02:30:00+00:00,2,3.2796,1.6398
0.2,2020-08-03 02:35:00+00:00,2,4.8166,2.4083
0.2,2020-08-03 02:40:00+00:00,2,3.719,1.8595
0.2,2020-08-03 02:45:00+00:00,2,3.2898,1.6449
0.2,2020-08-03 02:50:00+00:00,2,3.1884,1.5942
0.2,2020-08-03 02:55:00+00:00,2,3.5515,1.77575
0.2,2020-08-03 03:00:00+00:00,2,5.3561,2.67805
0.2,2020-08-03 03:05:00+00:00,2,3.4015,1.70075
0.2,2020-08-03 03:10:00+00:00,2,3.1479,1.57395
0.2,2020-08-03 03:15:00+00:00,2,3.1996,1.5998
0.2,2020-08-03 03:20:00+00:00,2,4.9365,2.46825
0.2,2020-08-03 03:25:00+00:00,2,3.4921,1.74605
0.2,2020-08-03 03:30:00+00:00,2,3.2745,1.63725
0.2,2020-08-03 03:35:00+00:00,2,3.2053,1.60265
0.2,2020-08-03 03:40:00+00:00,2,4.554,2.277
0.2,2020-08-03 03:45:00+00:00,2,4.0071,2.00355
0.2,2020-08-03 03:50:00+00:00,2,3.2001,1.60005
0.2,2020-08-03 03:55:00+00:00,2,3.1991,1.59955
0.2,2020-08-03 04:00:00+00:00,2,3.1151,1.55755
0.2,2020-08-03 04:05:00+00:00,2,5.3272,2.6636
0.2,2020-08-03 04:10:00+00:00,2,3.8016,1.9008
0.2,2020-08-03 04:15:00+00:00,2,3.4601,1.73005
0.2,2020-08-03 04:20:00+00:00,2,3.1406,1.5703
0.2,2020-08-03 04:25:00+00:00,2,4.3851,2.19255
0.2,2020-08-03 04:30:00+00:00,2,3.6059,1.80295
0.2,2020-08-03 04:35:00+00:00,2,3.5054,1.7527
0.2,2020-08-03 04:40:00+00:00,2,3.1266,1.5633
0.2,2020-08-03 04:45:00+00:00,2,3.0957,1.54785
0.2,2020-08-03 04:50:00+00:00,2,4.9331,2.46655
0.2,2020-08-03 04:55:00+00:00,2,3.3534,1.6767
0.2,2020-08-03 05:00:00+00:00,2,3.1677,1.58385
0.2,2020-08-03 05:05:00+00:00,2,3.1968,1.5984
0.2,2020-08-03 05:10:00+00:00,2,4.6216,2.3108
0.2,2020-08-03 05:15:00+00:00,2,3.6557,1.82785
0.2,2020-08-03 05:20:00+00:00,2,3.2563,1.62815
0.2,2020-08-03 05:25:00+00:00,2,3.0979,1.54895
0.2,2020-08-03 05:30:00+00:00,2,3.4638,1.7319
0.2,2020-08-03 05:35:00+00:00,2,5.5723,2.78615
0.2,2020-08-03 05:40:00+00:00,2,3.346,1.673
0.2,2020-08-03 05:45:00+00:00,2,3.1816,1.5908
0.2,2020-08-03 05:50:00+00:00,2,3.3479,1.67395
0.2,2020-08-03 05:55:00+00:00,2,5.2534,2.6267
0.2,2020-08-03 06:00:00+00:00,2,3.5078,1.7539
0.2,2020-08-03 06:05:00+00:00,2,3.121,1.5605
0.2,2020-08-03 06:10:00+00:00,2,3.3239,1.66195
0.2,2020-08-03 06:15:00+00:00,2,5.0821,2.54105
0.2,2020-08-03 06:20:00+00:00,2,3.6461,1.82305
0.2,2020-08-03 06:25:00+00:00,2,3.3083,1.65415
0.2,2020-08-03 06:30:00+00:00,2,3.3245,1.66225
0.2,2020-08-03 06:35:00+00:00,2,3.1696,1.5848
0.2,2020-08-03 06:40:00+00:00,2,4.8124,2.4062
0.2,2020-08-03 06:45:00+00:00,2,3.3644,1.6822
0.2,2020-08-03 06:50:00+00:00,2,3.1344,1.5672
0.2,2020-08-03 06:55:00+00:00,2,3.4931,1.74655
0.2,2020-08-03 07:00:00+00:00,2,5.1452,2.5726
0.2,2020-08-03 07:05:00+00:00,2,3.8983,1.94915
0.2,2020-08-03 07:10:00+00:00,2,3.4907,1.74535
0.2,2020-08-03 07:15:00+00:00,2,3.5434,1.7717
0.2,2020-08-03 07:20:00+00:00,2,5.2565,2.62825
0.2,2020-08-03 07:25:00+00:00,2,3.6241,1.81205
0.2,2020-08-03 07:30:00+00:00,2,3.4689,1.73445
0.2,2020-08-03 07:35:00+00:00,2,3.3551,1.67755
0.2,2020-08-03 07:40:00+00:00,2,4.7308,2.3654
0.2,2020-08-03 07:45:00+00:00,2,3.7945,1.89725
0.2,2020-08-03 07:50:00+00:00,2,3.924,1.962
0.2,2020-08-03 07:55:00+00:00,2,3.65,1.825
0.2,2020-08-03 08:00:00+00:00,2,4.7973,2.39865
0.2,2020-08-03 08:05:00+00:00,2,3.9279,1.96395
0.2,2020-08-03 08:10:00+00:00,2,3.9596,1.9798
0.2,2020-08-03 08:15:00+00:00,2,3.5661,1.78305
0.2,2020-08-03 08:20:00+00:00,2,4.4112,2.2056
0.2,2020-08-03 08:25:00+00:00,2,4.018,2.009
0.2,2020-08-03 08:30:00+00:00,2,3.6065,1.80325
0.2,2020-08-03 08:35:00+00:00,2,3.4166,1.7083
0.2,2020-08-03 08:40:00+00:00,2,3.1947,1.59735
0.2,2020-08-03 08:45:00+00:00,2,5.5854,2.7927
0.2,2020-08-03 08:50:00+00:00,2,4.0645,2.03225
0.2,2020-08-03 08:55:00+00:00,2,3.2743,1.63715
0.2,2020-08-03 09:00:00+00:00,2,5.1744,2.5872
0.2,2020-08-03 09:05:00+00:00,2,4.4531,2.22655
0.2,2020-08-03 09:10:00+00:00,2,3.4384,1.7192
0.2,2020-08-03 09:15:00+00:00,2,3.3487,1.67435
0.2,2020-08-03 09:20:00+00:00,2,3.3405,1.67025
0.2,2020-08-03 09:25:00+00:00,2,7.4373,3.71865
0.2,2020-08-03 09:30:00+00:00,2,3.4117,1.70585
0.2,2020-08-03 09:35:00+00:00,2,3.1554,1.5777
0.2,2020-08-03 09:40:00+00:00,2,4.4627,2.23135
0.2,2020-08-03 09:45:00+00:00,2,3.6488,1.8244
0.2,2020-08-03 09:50:00+00:00,2,3.2363,1.61815
0.2,2020-08-03 09:55:00+00:00,2,3.1945,1.59725
0.2,2020-08-03 10:00:00+00:00,2,3.2447,1.62235
0.2,2020-08-03 10:05:00+00:00,2,4.8695,2.43475
0.2,2020-08-03 10:10:00+00:00,2,3.4869,1.74345
0.2,2020-08-03 10:15:00+00:00,2,3.152,1.576
0.2,2020-08-03 10:20:00+00:00,2,3.1946,1.5973
0.2,2020-08-03 10:25:00+00:00,2,5.0221,2.51105
0.2,2020-08-03 10:30:00+00:00,2,3.6561,1.82805
0.2,2020-08-03 10:35:00+00:00,2,3.2259,1.61295
0.2,2020-08-03 10:40:00+00:00,2,3.1022,1.5511
0.2,2020-08-03 10:45:00+00:00,2,3.1554,1.5777
0.2,2020-08-03 10:50:00+00:00,2,4.8163,2.40815
0.2,2020-08-03 10:55:00+00:00,2,3.7096,1.8548
0.2,2020-08-03 11:00:00+00:00,2,3.2693,1.63465
0.2,2020-08-03 11:05:00+00:00,2,3.2035,1.60175
0.2,2020-08-03 11:10:00+00:00,2,5.2144,2.6072
0.2,2020-08-03 11:15:00+00:00,2,3.6714,1.8357
0.2,2020-08-03 11:20:00+00:00,2,3.3355,1.66775
0.2,2020-08-03 11:25:00+00:00,2,3.231,1.6155
0.2,2020-08-03 11:30:00+00:00,2,3.5145,1.75725
0.2,2020-08-03 11:35:00+00:00,2,4.8318,2.4159
0.2,2020-08-03 11:40:00+00:00,2,3.4607,1.73035
0.2,2020-08-03 11:45:00+00:00,2,3.4974,1.7487
0.2,2020-08-03 11:50:00+00:00,2,3.5235,1.76175
0.2,2020-08-03 11:55:00+00:00,2,6.164,3.082
0.2,2020-08-03 12:00:00+00:00,2,3.542,1.771
0.2,2020-08-03 12:05:00+00:00,2,3.2318,1.6159
0.2,2020-08-03 12:10:00+00:00,2,3.3793,1.68965
0.2,2020-08-03 12:15:00+00:00,2,5.6096,2.8048
0.2,2020-08-03 12:20:00+00:00,2,3.3197,1.65985
0.2,2020-08-03 12:25:00+00:00,2,3.1407,1.57035
0.2,2020-08-03 12:30:00+00:00,2,3.2684,1.6342
0.2,2020-08-03 12:35:00+00:00,2,5.1185,2.55925
0.2,2020-08-03 12:40:00+00:00,2,3.6133,1.80665
0.2,2020-08-03 12:45:00+00:00,2,3.1821,1.59105
0.2,2020-08-03 12:50:00+00:00,2,3.4564,1.7282
0.2,2020-08-03 12:55:00+00:00,2,6.0604,3.0302
0.2,2020-08-03 13:00:00+00:00,2,3.5576,1.7788
0.2,2020-08-03 13:05:00+00:00,2,3.2405,1.62025
0.2,2020-08-03 13:10:00+00:00,2,3.2578,1.6289
0.2,2020-08-03 13:15:00+00:00,2,5.4951,2.74755
0.2,2020-08-03 13:20:00+00:00,2,3.6106,1.8053
0.2,2020-08-03 13:25:00+00:00,2,3.2115,1.60575
0.2,2020-08-03 13:30:00+00:00,2,3.2055,1.60275
0.2,2020-08-03 13:35:00+00:00,2,3.1437,1.57185
0.2,2020-08-03 13:40:00+00:00,2,5.7848,2.8924
0.2,2020-08-03 13:45:00+00:00,2,3.4025,1.70125
0.2,2020-08-03 13:50:00+00:00,2,3.2325,1.61625
0.2,2020-08-03 13:55:00+00:00,2,3.1907,1.59535
0.2,2020-08-03 14:00:00+00:00,2,5.2244,2.6122
0.2,2020-08-03 14:05:00+00:00,2,3.3771,1.68855
0.2,2020-08-03 14:10:00+00:00,2,3.1117,1.55585
0.2,2020-08-03 14:15:00+00:00,2,3.1072,1.5536
0.2,2020-08-03 14:20:00+00:00,2,5.1204,2.5602
0.2,2020-08-03 14:25:00+00:00,2,3.7765,1.88825
0.2,2020-08-03 14:30:00+00:00,2,3.3375,1.66875
0.2,2020-08-03 14:35:00+00:00,2,3.2141,1.60705
0.2,2020-08-03 14:40:00+00:00,2,3.295,1.6475
0.2,2020-08-03 14:45:00+00:00,2,4.5823,2.29115
0.2,2020-08-03 14:50:00+00:00,2,3.292,1.646
0.2,2020-08-03 14:55:00+00:00,2,3.1629,1.58145
0.2,2020-08-03 15:00:00+00:00,2,3.6416,1.8208
0.2,2020-08-03 15:05:00+00:00,2,5.0146,2.5073
0.2,2020-08-03 15:10:00+00:00,2,3.6583,1.82915
0.2,2020-08-03 15:15:00+00:00,2,3.175,1.5875
0.2,2020-08-03 15:20:00+00:00,2,3.2262,1.6131
0.2,2020-08-03 15:25:00+00:00,2,4.6874,2.3437
0.2,2020-08-03 15:30:00+00:00,2,3.6852,1.8426
0.2,2020-08-03 15:35:00+00:00,2,3.2992,1.6496
0.2,2020-08-03 15:40:00+00:00,2,3.3889,1.69445
0.2,2020-08-03 15:45:00+00:00,2,3.5505,1.77525
0.2,2020-08-03 15:50:00+00:00,2,5.6351,2.81755
0.2,2020-08-03 15:55:00+00:00,2,3.5518,1.7759
0.2,2020-08-03 16:00:00+00:00,2,3.5964,1.7982
0.2,2020-08-03 16:05:00+00:00,2,3.1781,1.58905
0.2,2020-08-03 16:10:00+00:00,2,5.5888,2.7944
0.2,2020-08-03 16:15:00+00:00,2,3.9564,1.9782
0.2,2020-08-03 16:20:00+00:00,2,3.3884,1.6942
0.2,2020-08-03 16:25:00+00:00,2,3.3258,1.6629
0.2,2020-08-03 16:30:00+00:00,2,5.3435,2.67175
0.2,2020-08-03 16:35:00+00:00,2,3.4105,1.70525
0.2,2020-08-03 16:40:00+00:00,2,3.1652,1.5826
0.2,2020-08-03 16:45:00+00:00,2,3.2707,1.63535
0.2,2020-08-03 16:50:00+00:00,2,5.9209,2.96045
0.2,2020-08-03 16:55:00+00:00,2,4.0879,2.04395
0.2,2020-08-03 17:00:00+00:00,2,3.36,1.68
0.2,2020-08-03 17:05:00+00:00,2,3.1861,1.59305
0.2,2020-08-03 17:10:00+00:00,2,5.1936,2.5968
0.2,2020-08-03 17:15:00+00:00,2,3.5682,1.7841
0.2,2020-08-03 17:20:00+00:00,2,3.3198,1.6599
0.2,2020-08-03 17:25:00+00:00,2,3.5383,1.76915
0.2,2020-08-03 17:30:00+00:00,2,6.6055,3.30275
0.2,2020-08-03 17:35:00+00:00,2,3.8129,1.90645
0.2,2020-08-03 17:40:00+00:00,2,3.2738,1.6369
0.2,2020-08-03 17:45:00+00:00,2,3.2121,1.60605
0.2,2020-08-03 17:50:00+00:00,2,4.9423,2.47115
0.2,2020-08-03 17:55:00+00:00,2,3.6189,1.80945
0.2,2020-08-03 18:00:00+00:00,2,3.2084,1.6042
0.2,2020-08-03 18:05:00+00:00,2,3.0855,1.54275
0.2,2020-08-03 18:10:00+00:00,2,4.765,2.3825
0.2,2020-08-03 18:15:00+00:00,2,4.0821,2.04105
0.2,2020-08-03 18:20:00+00:00,2,3.8674,1.9337
0.2,2020-08-03 18:25:00+00:00,2,3.7735,1.88675
0.2,2020-08-03 18:30:00+00:00,2,5.3185,2.65925
0.2,2020-08-03 18:35:00+00:00,2,3.6922,1.8461
0.2,2020-08-03 18:40:00+00:00,2,3.3168,1.6584
0.2,2020-08-03 18:45:00+00:00,2,3.1363,1.56815
0.2,2020-08-03 18:50:00+00:00,2,3.4013,1.70065
0.2,2020-08-03 18:55:00+00:00,2,5.6256,2.8128
0.2,2020-08-03 19:00:00+00:00,2,3.3062,1.6531
0.2,2020-08-03 19:05:00+00:00,2,3.157,1.5785
0.2,2020-08-03 19:10:00+00:00,2,3.9764,1.9882
0.2,2020-08-03 19:15:00+00:00,2,5.5683,2.78415
0.2,2020-08-03 19:20:00+00:00,2,3.4332,1.7166
0.2,2020-08-03 19:25:00+00:00,2,3.7865,1.89325
0.2,2020-08-03 19:30:00+00:00,2,3.8254,1.9127
0.2,2020-08-03 19:35:00+00:00,2,6.4266,3.2133
0.2,2020-08-03 19:40:00+00:00,2,3.6119,1.80595
0.2,2020-08-03 19:45:00+00:00,2,3.1406,1.5703
0.2,2020-08-03 19:50:00+00:00,2,3.5862,1.7931
0.2,2020-08-03 19:55:00+00:00,2,4.2621,2.13105
0.2,2020-08-03 20:00:00+00:00,2,3.292,1.646
0.2,2020-08-03 20:05:00+00:00,2,3.4163,1.70815
0.2,2020-08-03 20:10:00+00:00,2,3.3635,1.68175
0.2,2020-08-03 20:15:00+00:00,2,5.5036,2.7518
0.2,2020-08-03 20:20:00+00:00,2,3.4142,1.7071
0.2,2020-08-03 20:25:00+00:00,2,3.4078,1.7039
0.2,2020-08-03 20:30:00+00:00,2,3.3447,1.67235
0.2,2020-08-03 20:35:00+00:00,2,5.0944,2.5472
0.2,2020-08-03 20:40:00+00:00,2,3.6194,1.8097
0.2,2020-08-03 20:45:00+00:00,2,3.2369,1.61845
0.2,2020-08-03 20:50:00+00:00,2,3.4815,1.74075
0.2,2020-08-03 20:55:00+00:00,2,4.9561,2.47805
0.2,2020-08-03 21:00:00+00:00,2,3.6625,1.83125
0.2,2020-08-03 21:05:00+00:00,2,3.2918,1.6459
0.2,2020-08-03 21:10:00+00:00,2,3.4574,1.7287
0.2,2020-08-03 21:15:00+00:00,2,3.3849,1.69245
0.2,2020-08-03 21:20:00+00:00,2,4.791,2.3955
0.2,2020-08-03 21:25:00+00:00,2,3.3665,1.68325
0.2,2020-08-03 21:30:00+00:00,2,3.5745,1.78725
0.2,2020-08-03 21:35:00+00:00,2,3.5528,1.7764
0.2,2020-08-03 21:40:00+00:00,2,5.2177,2.60885
0.2,2020-08-03 21:45:00+00:00,2,3.5008,1.7504
0.2,2020-08-03 21:50:00+00:00,2,3.5654,1.7827
0.2,2020-08-03 21:55:00+00:00,2,3.3444,1.6722
0.2,2020-08-03 22:00:00+00:00,2,5.21,2.605
0.2,2020-08-03 22:05:00+00:00,2,3.656,1.828
0.2,2020-08-03 22:10:00+00:00,2,3.4585,1.72925
0.2,2020-08-03 22:15:00+00:00,2,3.2951,1.64755
0.2,2020-08-03 22:20:00+00:00,2,5.1297,2.56485
0.2,2020-08-03 22:25:00+00:00,2,3.6839,1.84195
0.2,2020-08-03 22:30:00+00:00,2,3.6338,1.8169
0.2,2020-08-03 22:35:00+00:00,2,3.1562,1.5781
0.2,2020-08-03 22:40:00+00:00,2,5.1734,2.5867
0.2,2020-08-03 22:45:00+00:00,2,3.7535,1.87675
0.2,2020-08-03 22:50:00+00:00,2,3.4389,1.71945
0.2,2020-08-03 22:55:00+00:00,2,3.1843,1.59215
0.2,2020-08-03 23:00:00+00:00,2,3.2128,1.6064
0.2,2020-08-03 23:05:00+00:00,2,5.3748,2.6874
0.2,2020-08-03 23:10:00+00:00,2,3.9411,1.97055
0.2,2020-08-03 23:15:00+00:00,2,3.4407,1.72035
0.2,2020-08-03 23:20:00+00:00,2,3.1788,1.5894
0.2,2020-08-03 23:25:00+00:00,2,5.6807,2.84035
0.2,2020-08-03 23:30:00+00:00,2,3.4065,1.70325
0.2,2020-08-03 23:35:00+00:00,2,3.1515,1.57575
0.2,2020-08-03 23:40:00+00:00,2,3.1839,1.59195
0.2,2020-08-03 23:45:00+00:00,2,5.1227,2.56135
0.2,2020-08-03 23:50:00+00:00,2,3.6258,1.8129
0.2,2020-08-03 23:55:00+00:00,2,3.1694,1.5847
0.2,2020-08-04 00:00:00+00:00,2,3.2951,1.64755
0.2,2020-08-04 00:05:00+00:00,2,4.9905,2.49525
0.2,2020-08-04 00:10:00+00:00,2,4.228,2.114
0.2,2020-08-04 00:15:00+00:00,2,3.4281,1.71405
0.2,2020-08-04 00:20:00+00:00,2,3.1621,1.58105
0.2,2020-08-04 00:25:00+00:00,2,6.4813,3.24065
0.2,2020-08-04 00:30:00+00:00,2,7.3782,3.6891
0.2,2020-08-04 00:35:00+00:00,2,4.8587,2.42935
0.2,2020-08-04 00:40:00+00:00,2,5.237,2.6185
0.2,2020-08-04 00:45:00+00:00,2,3.6724,1.8362
0.2,2020-08-04 00:50:00+00:00,2,3.2328,1.6164
0.2,2020-08-04 00:55:00+00:00,2,3.6936,1.8468
0.2,2020-08-04 01:00:00+00:00,2,5.2339,2.61695
0.2,2020-08-04 01:05:00+00:00,2,3.5987,1.79935
0.2,2020-08-04 01:10:00+00:00,2,3.2456,1.6228
0.2,2020-08-04 01:15:00+00:00,2,3.4744,1.7372
0.2,2020-08-04 01:20:00+00:00,2,5.6109,2.80545
0.2,2020-08-04 01:25:00+00:00,2,3.6062,1.8031
