split_type,threshold,method,strategy,bin,count,mean_predicted,observed_rate,min_predicted,max_predicted,abs_gap,weight,test_gateway
LOGO,0.1,isotonic,equal_frequency,7.0,26,0.579597171983924,0.4230769230769231,0.4903846153846155,0.6842105263157896,0.15652024890700095,0.07878787878787878,00800000a0001914
LOGO,0.1,isotonic,equal_frequency,8.0,33,0.8390609308295627,0.6060606060606061,0.7068965517241379,1.0,0.2330003247689566,0.1,00800000a0001914
LOGO,0.1,uncalibrated,equal_width,0.0,12089,0.05152035233038641,0.03449416825213004,0.0018457971976617669,0.0999932698519835,0.017026184078256373,0.32632402958484047,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,1.0,8568,0.14630763496496343,0.11437908496732026,0.10001476462272425,0.19999083591514785,0.03192854999764318,0.2312800302326837,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,2.0,5697,0.24671917001769253,0.18097244163594875,0.20003226452524128,0.29997837621860596,0.06574672838174378,0.15378178480807644,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,3.0,3705,0.3468505129484116,0.2545209176788124,0.3000043822880837,0.3999684162640376,0.09232959526959922,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,4.0,2537,0.44754148143413053,0.32676389436342135,0.4000153256702309,0.49995924870832126,0.12077758707070918,0.06848242725260487,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,5.0,1805,0.5476470501148203,0.42714681440443214,0.5000845673560058,0.5997553286735108,0.12050023571038815,0.04872320898342601,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,6.0,1272,0.6457697403877187,0.5487421383647799,0.6000570316858316,0.6998069147747955,0.09702760202293881,0.034335690762835394,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,7.0,809,0.7464501126208444,0.6847960444993819,0.7001645188158858,0.7998613201156699,0.06165406812146246,0.021837715272903957,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,8.0,437,0.840662323407785,0.816933638443936,0.800166635191737,0.899991493195773,0.023728684963849056,0.011796145332829456,7276ff002e062804
LOGO,0.1,uncalibrated,equal_width,9.0,127,0.9306597626821176,0.9212598425196851,0.9004601082890497,0.9970794381418908,0.009399920162432518,0.0034281703827673702,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,0.0,3705,0.02086253338740362,0.006207827260458839,0.0018457971976617669,0.03405652164426266,0.01465470612694478,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,1.0,3705,0.04692433044193803,0.032658569500674764,0.034057501037059235,0.06073109361971526,0.014265760941263264,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,2.0,3704,0.07522640978821026,0.05345572354211663,0.06073835306534723,0.09080575584256265,0.021770686246093622,0.0999838039194515,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,3.0,3705,0.10862766495608717,0.09338731443994602,0.09080775142084964,0.12724812943476613,0.015240350516141143,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,4.0,3704,0.14815395760594932,0.11096112311015119,0.1272527157745754,0.17096623049032458,0.03719283449579813,0.0999838039194515,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,5.0,3705,0.19645841185654483,0.147638326585695,0.170994612933672,0.22348817405508328,0.04882008527084983,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,6.0,3704,0.2560017010776893,0.18547516198704103,0.22350746005516425,0.2913290508304347,0.0705265390906483,0.0999838039194515,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,7.0,3705,0.33579033937146124,0.2483130904183536,0.2913411092347029,0.3866671030772779,0.08747724895310766,0.10001079738703234,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,8.0,3704,0.4556064451431239,0.3382829373650108,0.3867189934715304,0.5385132054594758,0.11732350777811307,0.0999838039194515,7276ff002e062804
LOGO,0.1,uncalibrated,equal_frequency,9.0,3705,0.6782766129057448,0.5913630229419703,0.5385269996710765,0.9970794381418908,0.08691358996377452,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_width,0.0,37046,0.00042987841784145763,0.1807752523889219,0.0003628615761368973,0.000722230478049336,0.18034537397108044,1.0,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,0.0,3705,0.0003676722548201231,0.006207827260458839,0.0003628615761368973,0.0003710372451116886,0.005840155005638717,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,1.0,3705,0.00037436005142610747,0.032658569500674764,0.00037103749647816387,0.000377946943514724,0.03228420944924865,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,2.0,3704,0.00038176254117293633,0.05345572354211663,0.0003779488413791192,0.0003858917778317481,0.0530739610009437,0.0999838039194515,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,3.0,3705,0.000390688604068905,0.09338731443994602,0.0003858923105050584,0.0003957428078702829,0.09299662583587712,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,4.0,3704,0.00040152242337093854,0.11096112311015119,0.0003957440633277691,0.0004078928230478274,0.11055960068678025,0.0999838039194515,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,5.0,3705,0.00041517162553300635,0.147638326585695,0.0004079008309155036,0.0004229836492586083,0.147223154960162,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,6.0,3704,0.00043264369360578335,0.18547516198704103,0.00042298929185343267,0.00044330488867800466,0.18504251829343524,0.0999838039194515,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,7.0,3705,0.0004572311400436815,0.2483130904183536,0.00044330858607060996,0.00047352259359883673,0.24785585927830991,0.10001079738703234,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,8.0,3704,0.0004968729780629981,0.3382829373650108,0.00047353958869921284,0.0005259581958444728,0.3377860643869478,0.0999838039194515,7276ff002e062804
LOGO,0.1,sigmoid,equal_frequency,9.0,3705,0.0005808570546946705,0.5913630229419703,0.0005259632136712579,0.000722230478049336,0.5907821658872756,0.10001079738703234,7276ff002e062804
LOGO,0.1,isotonic,equal_width,0.0,36077,0.00807517950135855,0.16486958449981984,0.0,0.09282862924580962,0.15679440499846128,0.9738433299141608,7276ff002e062804
LOGO,0.1,isotonic,equal_width,1.0,5,0.16534526997789212,1.0,0.1310493904398428,0.196797433428608,0.8346547300221079,0.00013496733790422717,7276ff002e062804
LOGO,0.1,isotonic,equal_width,2.0,964,0.24978951063161428,0.7717842323651453,0.20089648535464927,0.25,0.521994721733531,0.026021702747935,7276ff002e062804
LOGO,0.1,isotonic,equal_frequency,0.0,36075,0.008071041800791458,0.16485100485100485,0.0,0.03333333333333333,0.15677996305021338,0.9737893429789991,7276ff002e062804
LOGO,0.1,isotonic,equal_frequency,1.0,971,0.24901053811094356,0.772399588053553,0.07258927771472959,0.25,0.5233890499426095,0.026210657021000918,7276ff002e062804
Time,0.2,uncalibrated,equal_width,0.0,19220,0.014736041607864315,0.0,0.0003721042331154975,0.09999941206219018,0.014736041607864315,0.5372316636851521,
Time,0.2,uncalibrated,equal_width,1.0,2891,0.147848740403784,0.0013836042891732965,0.10001741936323968,0.1999897196871669,0.1464651361146107,0.08080836314847943,
Time,0.2,uncalibrated,equal_width,2.0,2402,0.24926798056357619,0.0016652789342214821,0.20002812103839318,0.29999381993387286,0.24760270162935472,0.06713998211091235,
Time,0.2,uncalibrated,equal_width,3.0,2076,0.349389113700963,0.004335260115606936,0.30008755370074824,0.39998275114228365,0.34505385358535606,0.05802772808586762,
Time,0.2,uncalibrated,equal_width,4.0,1854,0.44916762443841196,0.007011866235167206,0.40000835833748416,0.49997761665485735,0.44215575820324476,0.05182245080500895,
Time,0.2,uncalibrated,equal_width,5.0,1575,0.5491799639810623,0.015873015873015872,0.5000214869529963,0.5999779803379153,0.5333069481080464,0.04402392665474061,
Time,0.2,uncalibrated,equal_width,6.0,1548,0.649840706788962,0.029069767441860465,0.6000804972859975,0.6999968595138267,0.6207709393471015,0.04326923076923077,
Time,0.2,uncalibrated,equal_width,7.0,1476,0.7493447297381324,0.048102981029810296,0.7000442323928471,0.7999774311205267,0.7012417487083221,0.0412567084078712,
Time,0.2,uncalibrated,equal_width,8.0,1315,0.8502482367278295,0.10646387832699619,0.8000565817988717,0.8999541247426127,0.7437843584008332,0.03675648479427549,
Time,0.2,uncalibrated,equal_width,9.0,1419,0.9525996320725192,0.2973925299506695,0.900090385074398,0.9999254120635495,0.6552071021218497,0.039663461538461536,
Time,0.2,uncalibrated,equal_frequency,0.0,3578,0.0021124377640465283,0.0,0.0003721042331154975,0.004040275124661601,0.0021124377640465283,0.10001118067978533,
Time,0.2,uncalibrated,equal_frequency,1.0,3578,0.005369065319448384,0.0,0.00404124422083151,0.006503499827910278,0.005369065319448384,0.10001118067978533,
Time,0.2,uncalibrated,equal_frequency,2.0,3577,0.007562302713186088,0.0,0.0065047318644577985,0.008660428216402201,0.007562302713186088,0.099983228980322,
Time,0.2,uncalibrated,equal_frequency,3.0,3578,0.010091795910101516,0.0,0.008660649782878897,0.011869945524963942,0.010091795910101516,0.10001118067978533,
Time,0.2,uncalibrated,equal_frequency,4.0,3577,0.02438661930826087,0.0,0.011870633568778904,0.06014281873571146,0.02438661930826087,0.099983228980322,
Time,0.2,uncalibrated,equal_frequency,5.0,3578,0.115243189203048,0.0011179429849077697,0.060151407667335455,0.1760618467316012,0.11412524621814024,0.10001118067978533,
Time,0.2,uncalibrated,equal_frequency,6.0,3577,0.24746426440598096,0.0016773832820799553,0.17609113331577753,0.3241559002844691,0.245786881123901,0.099983228980322,
Time,0.2,uncalibrated,equal_frequency,7.0,3578,0.414415533682396,0.005869200670765791,0.32416607683638615,0.5111707553696837,0.4085463330116302,0.10001118067978533,
Time,0.2,uncalibrated,equal_frequency,8.0,3577,0.6252041752822827,0.02488118535085267,0.5111950330196899,0.7408171671414756,0.60032298993143,0.099983228980322,
Time,0.2,uncalibrated,equal_frequency,9.0,3578,0.8721171614975811,0.1713247624371157,0.7408784464804709,0.9999254120635495,0.7007923990604654,0.10001118067978533,
Time,0.2,sigmoid,equal_width,0.0,33460,0.006449932878344013,0.0060370591751344885,0.00022537403368407034,0.09990587223614161,0.0004128737032095247,0.9352638640429338,
Time,0.2,sigmoid,equal_width,1.0,1448,0.14500716729832394,0.15676795580110497,0.10011667600145176,0.1999616678821086,0.011760788502781033,0.040474060822898034,
Time,0.2,sigmoid,equal_width,2.0,868,0.23934691987670031,0.35023041474654376,0.20001425340246745,0.2779189348298724,0.11088349486984345,0.024262075134168157,
Time,0.2,sigmoid,equal_frequency,0.0,3578,0.0002283183259249003,0.0,0.00022537403368407034,0.00023161314642533437,0.0002283183259249003,0.10001118067978533,
Time,0.2,sigmoid,equal_frequency,1.0,3578,0.00023391878310573234,0.0,0.00023161481734867737,0.0002358994122038603,0.00023391878310573234,0.10001118067978533,
Time,0.2,sigmoid,equal_frequency,2.0,3577,0.00023776863055033416,0.0,0.00023590157579630119,0.00023971776558581482,0.00023776863055033416,0.099983228980322,
Time,0.2,sigmoid,equal_frequency,3.0,3578,0.00024229133271748358,0.0,0.00023971816097609266,0.00024551416820535097,0.00024229133271748358,0.10001118067978533,
Time,0.2,sigmoid,equal_frequency,4.0,3577,0.0002711675891272445,0.0,0.0002455154257187022,0.0003516689702954051,0.0002711675891272445,0.099983228980322,
Time,0.2,sigmoid,equal_frequency,5.0,3578,0.0005465400424602712,0.0011179429849077697,0.0003516914535818959,0.0008332605443408278,0.0005714029424474986,0.10001118067978533,
Time,0.2,sigmoid,equal_frequency,6.0,3577,0.0014907989335173808,0.0016773832820799553,0.000833442121099474,0.002505855591329086,0.00018658434856257448,0.099983228980322,
Time,0.2,sigmoid,equal_frequency,7.0,3578,0.00529072727198117,0.005869200670765791,0.0025060450039421684,0.01001014516977278,0.0005784733987846211,0.10001118067978533,
Time,0.2,sigmoid,equal_frequency,8.0,3577,0.025816906357356926,0.02488118535085267,0.010011936772485524,0.052943231925864344,0.0009357210065042559,0.099983228980322,
Time,0.2,sigmoid,equal_frequency,9.0,3578,0.14271425011499422,0.1713247624371157,0.05296611501233602,0.2779189348298724,0.028610512322121473,0.10001118067978533,
Time,0.2,isotonic,equal_width,0.0,34435,0.00695908859261466,0.009379991287933789,0.0,0.09900990099009901,0.0024209026953191286,0.962516771019678,
Time,0.2,isotonic,equal_width,1.0,528,0.17378914268286952,0.22537878787878787,0.14285714285714285,0.19047619047619047,0.051589645195918354,0.014758497316636851,
Time,0.2,isotonic,equal_width,2.0,588,0.2842718961554379,0.31462585034013607,0.22154644580378924,0.2971246006389776,0.030353954184698162,0.016435599284436494,
Time,0.2,isotonic,equal_width,3.0,84,0.350901874250959,0.4642857142857143,0.3135952749183924,0.35135135135135137,0.11338384003475532,0.0023479427549194993,
Time,0.2,isotonic,equal_width,4.0,30,0.4195906432748538,0.43333333333333335,0.4166666666666667,0.42105263157894735,0.013742690058479556,0.0008385509838998211,
Time,0.2,isotonic,equal_width,5.0,101,0.5753043296212393,0.4752475247524752,0.5317142738608089,0.6,0.10005680486876412,0.0028231216457960642,
Time,0.2,isotonic,equal_width,7.0,1,0.7452731485821453,0.0,0.7452731485821453,0.7452731485821453,0.7452731485821453,2.795169946332737e-05,
Time,0.2,isotonic,equal_width,8.0,2,0.8262704862628549,1.0,0.8132294746011155,0.8393114979245944,0.17372951373714507,5.590339892665474e-05,
Time,0.2,isotonic,equal_width,9.0,7,0.9998625576438701,0.5714285714285714,0.9990379035070909,1.0,0.4284339862152987,0.0001956618962432916,
Time,0.2,isotonic,equal_frequency,0.0,27036,0.00097755371655666,0.0007397544015386891,0.0,0.006222775357809583,0.00023779931501797093,0.7557021466905188,
Time,0.2,isotonic,equal_frequency,1.0,3042,0.011522576085367555,0.012163050624589087,0.006250137812462183,0.012987012987012988,0.0006404745392215323,0.08502906976744186,
Time,0.2,isotonic,equal_frequency,2.0,2727,0.023966573614368943,0.03337000366703337,0.013761150950842228,0.04065040650406504,0.009403430052664426,0.07622428443649373,
Time,0.2,isotonic,equal_frequency,3.0,2971,0.16199163885406484,0.1969033995287782,0.045454545454545456,1.0,0.034911760674713355,0.08304449910554562,
LOGO,0.2,uncalibrated,equal_width,0.0,1330,0.03595560639401061,0.006015037593984963,3.2589371770577976e-06,0.09997831341638228,0.029940568800025647,0.19490035169988276,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,1.0,594,0.14713328103297116,0.030303030303030304,0.10004189293039076,0.19975529596540778,0.11683025072994085,0.08704572098475967,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,2.0,436,0.24794758924024893,0.045871559633027525,0.2000003075538338,0.29994860572773296,0.2020760296072214,0.06389214536928488,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,3.0,384,0.3479582016639102,0.07552083333333333,0.3000235645418816,0.39975937109057996,0.2724373683305769,0.05627198124267292,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,4.0,366,0.4503017551558947,0.04918032786885246,0.40045575421380586,0.4999110022779547,0.40112142728704225,0.05363423212192263,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,5.0,345,0.5530523406344848,0.057971014492753624,0.5000224660956571,0.5998218379404395,0.4950813261417312,0.05055685814771395,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,6.0,416,0.6512242552897656,0.11057692307692307,0.6007733998203124,0.6998454763050382,0.5406473322128424,0.06096131301289566,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,7.0,485,0.7516613638568992,0.12371134020618557,0.7008625700503943,0.7999841966175172,0.6279500236507136,0.07107268464243845,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,8.0,698,0.8517623717460597,0.17335243553008595,0.8001405018299556,0.8999600842771627,0.6784099362159738,0.10228604923798358,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,9.0,1770,0.9657772675602657,0.3632768361581921,0.9000306488296325,0.9999993576838655,0.6025004314020737,0.2593786635404455,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,0.0,683,0.01161272113484249,0.0014641288433382138,3.2589371770577976e-06,0.03064281545795564,0.010148592291504277,0.10008792497069167,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,1.0,682,0.0637395041599816,0.011730205278592375,0.030670015315365357,0.1044062224096527,0.05200929888138922,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,2.0,682,0.161395658698893,0.03372434017595308,0.10440635141615627,0.22438969471982972,0.12767131852293992,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,3.0,683,0.3073114636193087,0.06149341142020498,0.22444664509753415,0.39561180482217734,0.24581805219910374,0.10008792497069167,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,4.0,682,0.49204166570843644,0.054252199413489736,0.396091978578184,0.590972326991137,0.4377894662949467,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,5.0,682,0.6716620417331859,0.10117302052785923,0.590987257849751,0.7461366033484962,0.5704890212053266,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,6.0,683,0.8099334014670908,0.17569546120058566,0.7462804706713351,0.8640490779305292,0.6342379402665052,0.10008792497069167,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,7.0,682,0.9059118866065584,0.19208211143695014,0.864116058041576,0.9418339823672504,0.7138297751696083,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,8.0,682,0.964318021267128,0.3020527859237537,0.9419016123043985,0.9824095705619066,0.6622652353433742,0.09994138335287221,00000f0c22433141
LOGO,0.2,uncalibrated,equal_frequency,9.0,683,0.9930879009061799,0.5065885797950219,0.9824885302219235,0.9999993576838655,0.486499321111158,0.10008792497069167,00000f0c22433141
LOGO,0.2,sigmoid,equal_width,0.0,4331,0.015319162320629725,0.050334795659201105,0.0004193700497047827,0.09996732475680738,0.035015633338571384,0.6346717467760844,00000f0c22433141
LOGO,0.2,sigmoid,equal_width,1.0,816,0.14833634741501855,0.16544117647058823,0.10007023724926072,0.19974324394156762,0.017104829055569676,0.11957796014067995,00000f0c22433141
LOGO,0.2,sigmoid,equal_width,2.0,1124,0.257501377497725,0.29270462633451955,0.2000028102484523,0.29997718928887696,0.03520324883679454,0.16471277842907386,00000f0c22433141
LOGO,0.2,sigmoid,equal_width,3.0,553,0.3113196417133387,0.5443037974683544,0.30001014336450327,0.31894278541014004,0.23298415575501574,0.08103751465416179,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,0.0,683,0.0004558817610919501,0.0014641288433382138,0.0004193700497047827,0.000519919113267556,0.0010082470822462637,0.10008792497069167,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,1.0,682,0.0006635575694656065,0.011730205278592375,0.0005200183139426036,0.0008721596132324765,0.011066647709126768,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,2.0,682,0.0013407695170896275,0.03372434017595308,0.0008721604021389152,0.002021980182132741,0.03238357065886345,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,3.0,683,0.003831360050833613,0.06149341142020498,0.002022786818101471,0.006692429705154216,0.057662051369371366,0.10008792497069167,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,4.0,682,0.014106677311811004,0.054252199413489736,0.006714867737655467,0.025854502050586915,0.04014552210167873,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,5.0,682,0.04667350795127206,0.10117302052785923,0.025857141194249006,0.07308932340899521,0.054499512576587174,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,6.0,683,0.11182492825195156,0.17569546120058566,0.07315775203935161,0.1528142335352064,0.0638705329486341,0.10008792497069167,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,7.0,682,0.196053140483142,0.19208211143695014,0.15287509688622783,0.23742963184355673,0.003971029046191871,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,8.0,682,0.26746008801403814,0.3020527859237537,0.23751557367637882,0.29274797923924833,0.03459269790971553,0.09994138335287221,00000f0c22433141
LOGO,0.2,sigmoid,equal_frequency,9.0,683,0.3085525479722743,0.5065885797950219,0.29286272057630836,0.31894278541014004,0.1980360318227476,0.10008792497069167,00000f0c22433141
LOGO,0.2,isotonic,equal_width,0.0,4580,0.018254392615646833,0.05720524017467249,0.0,0.09927108250129793,0.038950847559025656,0.6711606096131302,00000f0c22433141
LOGO,0.2,isotonic,equal_width,1.0,650,0.14655421416277803,0.17076923076923076,0.10039833132088119,0.1834862385321101,0.024215016606452727,0.09525205158264947,00000f0c22433141
LOGO,0.2,isotonic,equal_width,2.0,266,0.26560194639858137,0.24812030075187969,0.21428571428571427,0.28757517568937,0.017481645646701682,0.03898007033997655,00000f0c22433141
LOGO,0.2,isotonic,equal_width,3.0,737,0.3581578708151679,0.3175033921302578,0.30722044998009773,0.39902793483455495,0.04065447868491012,0.10800117233294255,00000f0c22433141
LOGO,0.2,isotonic,equal_width,4.0,87,0.44214232329975706,0.22988505747126436,0.4055873269627361,0.4444444444444444,0.2122572658284927,0.012749120750293084,00000f0c22433141
LOGO,0.2,isotonic,equal_width,5.0,2,0.5682932417834553,1.0,0.5633875868743216,0.573198896692589,0.4317067582165447,0.00029308323563892143,00000f0c22433141
LOGO,0.2,isotonic,equal_width,6.0,3,0.6342427056027543,0.3333333333333333,0.6195288158939617,0.6508830368346216,0.300909372269421,0.0004396248534583822,00000f0c22433141
LOGO,0.2,isotonic,equal_width,7.0,220,0.7499225786569497,0.4409090909090909,0.7329673045289243,0.75,0.30901348774785875,0.03223915592028136,00000f0c22433141
LOGO,0.2,isotonic,equal_width,8.0,3,0.8404391536192221,1.0,0.8284701526454649,0.848129998752785,0.15956084638077794,0.0004396248534583822,00000f0c22433141
LOGO,0.2,isotonic,equal_width,9.0,276,0.9999190860690496,0.677536231884058,0.9776677550576518,1.0,0.3223828541849916,0.04044548651817116,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,0.0,2375,0.0005479268505216336,0.01936842105263158,0.0,0.0024875621890547263,0.018820494202109947,0.3480363423212192,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,1.0,432,0.004568343333864983,0.06944444444444445,0.003937007874015748,0.005917159763313609,0.06487610111057947,0.06330597889800703,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,2.0,693,0.018219865048527826,0.06060606060606061,0.0072992700729927005,0.02117863720073665,0.042386195557532785,0.10155334114888628,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,3.0,910,0.057965558792716934,0.11978021978021978,0.021693824804999817,0.07278481012658228,0.06181466098750285,0.13335287221570927,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,4.0,392,0.1054299371023133,0.19387755102040816,0.07369978671237816,0.11971830985915492,0.08844761391809486,0.05744431418522861,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,5.0,692,0.2008135661708925,0.19508670520231214,0.14173228346456693,0.2857142857142857,0.005726860968580355,0.10140679953106682,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,6.0,735,0.3577814355473544,0.3183673469387755,0.286501247216304,0.38461538461538464,0.03941408860857892,0.10770808909730363,00000f0c22433141
LOGO,0.2,isotonic,equal_frequency,7.0,595,0.8177390274525667,0.5226890756302521,0.38639154602502324,1.0,0.2950499518223145,0.08719226260257913,00000f0c22433141
LOGO,0.2,uncalibrated,equal_width,0.0,3107,0.023749123849793666,0.02188606372706791,1.7561461119438201e-06,0.09960712904859004,0.0018630601227257564,0.7609600783737448,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,1.0,360,0.14471110629518594,0.125,0.10001714316074276,0.19936085044324467,0.019711106295185937,0.0881704628949302,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,2.0,209,0.24335113781940806,0.14354066985645933,0.20032864535363987,0.2993680375430513,0.09981046796294873,0.0511878520695567,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,3.0,123,0.3424408062231607,0.17886178861788618,0.30005923194917034,0.39802009032236163,0.16357901760527452,0.030124908155767818,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,4.0,69,0.45535172331377144,0.2463768115942029,0.40132133496546957,0.49716084840084096,0.20897491171956853,0.01689933872152829,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,5.0,39,0.5544515017166733,0.3076923076923077,0.5053570782375237,0.599948948286713,0.24675919402436564,0.009551800146950772,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,6.0,36,0.6541277647781876,0.3333333333333333,0.6025345587542831,0.6994087408046621,0.32079443144485426,0.00881704628949302,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,7.0,42,0.744409106029115,0.35714285714285715,0.700391389654881,0.799524953568483,0.3872662488862579,0.010286554004408524,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,8.0,54,0.8514733221348135,0.6666666666666666,0.8040344188859471,0.8997781248977607,0.1848066554681469,0.01322556943423953,00800000a0001793
LOGO,0.2,uncalibrated,equal_width,9.0,44,0.9365285619801891,0.38636363636363635,0.9012389692474561,0.9988499089634567,0.5501649256165527,0.010776389909380358,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,0.0,409,0.000882445822713761,0.0,1.7561461119438201e-06,0.0018117818553970435,0.000882445822713761,0.10017144256674014,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,1.0,408,0.0032407625537187834,0.00980392156862745,0.0018132856981295164,0.004778287666903808,0.006563159014908667,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,2.0,408,0.006646602455895756,0.00980392156862745,0.004778795441140492,0.008782999004110843,0.003157319112731695,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,3.0,408,0.011840134834972446,0.00980392156862745,0.008801592110577312,0.01555062149811536,0.002036213266344995,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,4.0,409,0.019974232660739222,0.012224938875305624,0.015564229550195631,0.02539123370107996,0.0077492937854335975,0.10017144256674014,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,5.0,408,0.032951332689285164,0.02696078431372549,0.025395901095276768,0.04181120405771636,0.005990548375559672,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,6.0,408,0.05413561604647552,0.049019607843137254,0.041903721567638046,0.07007732107862791,0.005116008203338268,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,7.0,408,0.09641398452004579,0.07352941176470588,0.07008262382057932,0.13604996956738427,0.022884572755339908,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,8.0,408,0.20559816254305255,0.15931372549019607,0.13651053159898868,0.29658364077818555,0.04628443705285648,0.09992652461425422,00800000a0001793
LOGO,0.2,uncalibrated,equal_frequency,9.0,409,0.5813226799468679,0.3202933985330073,0.2979133120308512,0.9988499089634567,0.2610292814138606,0.10017144256674014,00800000a0001793
LOGO,0.2,sigmoid,equal_width,0.0,3971,0.0024785234245055824,0.05439435910350038,0.0005075626787005467,0.09926541030267214,0.0519158356789948,0.9725691893215773,00800000a0001793
LOGO,0.2,sigmoid,equal_width,1.0,53,0.1525058758659795,0.5471698113207547,0.10142249476733259,0.19715030270003012,0.3946639354547752,0.012980651481753612,00800000a0001793
LOGO,0.2,sigmoid,equal_width,2.0,45,0.24642255348806058,0.5555555555555556,0.20240494095265543,0.29967282939445244,0.309133002067495,0.011021307861866276,00800000a0001793
LOGO,0.2,sigmoid,equal_width,3.0,14,0.3380283779086638,0.2857142857142857,0.30226609438881763,0.3821387073704443,0.0523140921943781,0.003428851334802841,00800000a0001793
