split_type,threshold,model,strategy,bin,count,mean_predicted,observed_rate,min_predicted,max_predicted,abs_gap,weight
Time,0.2,XGBoost,equal_frequency,8,3577,0.4802083671092987,0.03159071847917249,0.3445383608341217,0.6323735117912292,0.4486176486301262,0.099983228980322
Time,0.2,XGBoost,equal_frequency,9,3578,0.7953808903694153,0.15595304639463387,0.6324449777603149,0.9812557101249695,0.6394278439747814,0.10001118067978533
LOGO,0.2,LogisticRegression,equal_width,0,32478,0.03166565529071286,0.01012993410924318,2.2741485678105633e-11,0.09999286601446623,0.021535721181469677,0.628906703845707
LOGO,0.2,LogisticRegression,equal_width,1,6430,0.1419986140819198,0.05085536547433903,0.10000991328372864,0.19999919030088792,0.09114324860758077,0.12451105689167731
LOGO,0.2,LogisticRegression,equal_width,2,3079,0.24622214340703327,0.09645988957453719,0.20002573852581473,0.29999589518185604,0.14976225383249608,0.05962201309012045
LOGO,0.2,LogisticRegression,equal_width,3,1764,0.3457627421512563,0.13662131519274376,0.3000360837474941,0.39995132229750424,0.20914142695851254,0.034158243290345065
LOGO,0.2,LogisticRegression,equal_width,4,1236,0.4470286674072365,0.1383495145631068,0.40002588500010783,0.4997992485704478,0.3086791528441297,0.02393400720343906
LOGO,0.2,LogisticRegression,equal_width,5,972,0.550176727064966,0.15637860082304528,0.5000221893362413,0.5999113644609168,0.39379812624192073,0.018821889159986057
LOGO,0.2,LogisticRegression,equal_width,6,840,0.6476442737309411,0.18571428571428572,0.6001144045354672,0.6994448318476499,0.4619299880166554,0.016265830138259555
LOGO,0.2,LogisticRegression,equal_width,7,837,0.7508242275022594,0.16129032258064516,0.7000253158012982,0.7999085076626588,0.5895339049216143,0.01620773788776577
LOGO,0.2,LogisticRegression,equal_width,8,1064,0.8528961719611414,0.18421052631578946,0.8002757394069594,0.8999429244544701,0.6686856456453519,0.020603384841795438
LOGO,0.2,LogisticRegression,equal_width,9,2942,0.9685981709842413,0.3399048266485384,0.9000590559789765,0.9999999682762369,0.6286933443357029,0.0569691336509043
LOGO,0.2,LogisticRegression,equal_frequency,0,5165,0.003166704607491454,0.0007744433688286545,2.2741485678105633e-11,0.005866668954587816,0.0023922612386627997,0.10001549126679835
LOGO,0.2,LogisticRegression,equal_frequency,1,5164,0.00912668186643837,0.001549186676994578,0.005869080063571644,0.012738632959405327,0.007577495189443792,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,2,5164,0.01707134086091398,0.004260263361735089,0.012738919721353678,0.02207924797087827,0.01281107749917889,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,3,5164,0.02822789229687678,0.010069713400464756,0.022080587301751796,0.03543808470861333,0.018158178896412025,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,4,5164,0.044821172499516504,0.014136328427575524,0.035440784057190866,0.055617326137721156,0.03068484407194098,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,5,5164,0.06981092102445165,0.024012393493415957,0.05562208199112153,0.08709560627869876,0.04579852753103569,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,6,5164,0.11278993266436181,0.0400852052672347,0.0871047096361789,0.14485189807269958,0.0727047273971271,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,7,5164,0.2002697444439363,0.07629744384198296,0.14485484945672886,0.274675844045804,0.12397230060195334,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,8,5164,0.4292804419010362,0.1411696359411309,0.2746948401677994,0.6562766622434967,0.2881108059599053,0.09999612718330042
LOGO,0.2,LogisticRegression,equal_frequency,9,5165,0.8913017161194515,0.2693126815101646,0.6564891862279812,0.9999999682762369,0.6219890346092869,0.10001549126679835
LOGO,0.2,RandomForest,equal_width,0,206,0.07865009127202252,0.0048543689320388345,0.01921530169857148,0.09984828401924516,0.07379572233998369,0.003989001200573177
LOGO,0.2,RandomForest,equal_width,1,5536,0.16938859579078688,0.0009031791907514451,0.10039550717404482,0.1999958402018506,0.16848541660003544,0.10719956624452964
LOGO,0.2,RandomForest,equal_width,2,16355,0.25218975246864017,0.009721797615408131,0.20001954852366885,0.29999082246099723,0.24246795485323203,0.31669958560861317
LOGO,0.2,RandomForest,equal_width,3,14714,0.3460436125969185,0.037855103982601605,0.3000085600836468,0.39999613520508165,0.3081885086143169,0.2849231245885132
LOGO,0.2,RandomForest,equal_width,4,8480,0.44548046382088596,0.11497641509433962,0.40000293911190676,0.49999566569762227,0.3305040487265464,0.1642074280624298
LOGO,0.2,RandomForest,equal_width,5,3709,0.5418197165287374,0.18360744135885684,0.5000069635967469,0.5999852478445554,0.3582122751698805,0.07182138569381512
LOGO,0.2,RandomForest,equal_width,6,1404,0.6454283762708712,0.2037037037037037,0.6000783057851853,0.699952456008339,0.4417246725671675,0.02718717323109097
LOGO,0.2,RandomForest,equal_width,7,889,0.7451213096215009,0.23059617547806524,0.7000132016278517,0.799928876271331,0.5145251341434357,0.01721467022965803
LOGO,0.2,RandomForest,equal_width,8,349,0.8244639930657384,0.3868194842406877,0.8000376640785684,0.8745811620014393,0.4376445088250507,0.006758065140776887
LOGO,0.2,RandomForest,equal_frequency,0,5165,0.1626300635834903,0.000968054211035818,0.01921530169857148,0.19507715034751738,0.16166200937245448,0.10001549126679835
LOGO,0.2,RandomForest,equal_frequency,1,5164,0.21428940280267428,0.002517428350116189,0.1950846192678771,0.23145956378041646,0.21177197445255808,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,2,5164,0.24707476747333199,0.010263361735089079,0.23148085178903163,0.2621092043408945,0.2368114057382429,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,3,5164,0.27696356823919105,0.012006196746707979,0.2621159662298492,0.29157250774460325,0.26495737149248305,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,4,5164,0.3065030094474873,0.022075910147172733,0.29157310053978924,0.321970758282827,0.28442709930031457,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,5,5164,0.3377842024648008,0.029047250193648334,0.3219718686962661,0.35425242339986796,0.30873695227115244,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,6,5164,0.37326111714944127,0.05286599535243997,0.3542561953948603,0.39399454823629226,0.3203951217970013,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,7,5164,0.41876650104568147,0.09120836560805577,0.39399607079124344,0.44600977680676673,0.3275581354376257,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,8,5164,0.4810578761970859,0.14717273431448488,0.44601168952018794,0.5222641456020302,0.333885141882601,0.09999612718330042
LOGO,0.2,RandomForest,equal_frequency,9,5165,0.631128907442756,0.21355275895450146,0.52226560427215,0.8745811620014393,0.41757614848825453,0.10001549126679835
LOGO,0.2,XGBoost,equal_width,0,20584,0.04421025142073631,0.005198212203653323,0.00044253768282942474,0.099997378885746,0.03901203921708299,0.3985902947213508
LOGO,0.2,XGBoost,equal_width,1,9461,0.14333400130271912,0.019765352499735756,0.10000879317522049,0.19998930394649506,0.12356864880298336,0.1832035939738972
LOGO,0.2,XGBoost,equal_width,2,4598,0.24555529654026031,0.03784254023488473,0.20001596212387085,0.2999621033668518,0.20771275630537558,0.08903605592347315
LOGO,0.2,XGBoost,equal_width,3,3183,0.34826985001564026,0.06346214263273642,0.30006369948387146,0.39990225434303284,0.28480770738290384,0.06163587777390496
LOGO,0.2,XGBoost,equal_width,4,2747,0.4490819275379181,0.08227156898434657,0.40001967549324036,0.49998122453689575,0.3668103585535715,0.05319313736880833
LOGO,0.2,XGBoost,equal_width,5,2488,0.5495461225509644,0.10651125401929261,0.5000219345092773,0.5999309420585632,0.44303486853167173,0.04817783974284497
LOGO,0.2,XGBoost,equal_width,6,2268,0.6491925120353699,0.14109347442680775,0.6000423431396484,0.6999493837356567,0.5080990376085621,0.0439177413733008
LOGO,0.2,XGBoost,equal_width,7,2150,0.7502174973487854,0.16325581395348837,0.7000131607055664,0.7999967932701111,0.5869616833952971,0.04163277952054529
LOGO,0.2,XGBoost,equal_width,8,2243,0.8508545160293579,0.22291573785109228,0.8000310659408569,0.8999760150909424,0.6279387781782656,0.0434336392858526
LOGO,0.2,XGBoost,equal_width,9,1920,0.93602055311203,0.35,0.9000070095062256,0.9817713499069214,0.58602055311203,0.037179040316021844
LOGO,0.2,XGBoost,equal_frequency,0,5165,0.009391524828970432,0.001548886737657309,0.00044253768282942474,0.019506990909576416,0.007842638091313123,0.10001549126679835
LOGO,0.2,XGBoost,equal_frequency,1,5164,0.030569972470402718,0.003098373353989156,0.019509591162204742,0.04222846403717995,0.027471599116413562,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,2,5164,0.05450567603111267,0.0077459333849728895,0.042231857776641846,0.06752482801675797,0.04675974264613978,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,3,5164,0.08317296206951141,0.008907823392718823,0.06752733886241913,0.10048051178455353,0.07426513867679259,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,4,5164,0.12117923051118851,0.015298218435321457,0.10048158466815948,0.1450580656528473,0.10588101207586705,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,5,5164,0.1778375506401062,0.027110766847405113,0.14506280422210693,0.21615777909755707,0.1507267837927011,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,6,5164,0.2746950685977936,0.04395817195972115,0.21618224680423737,0.34458455443382263,0.23073689663807243,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,7,5164,0.4334230422973633,0.07978311386522076,0.34461072087287903,0.5291205644607544,0.35363992843214254,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,8,5164,0.6377107501029968,0.1332300542215337,0.5291860699653625,0.7549795508384705,0.5044806958814632,0.09999612718330042
LOGO,0.2,XGBoost,equal_frequency,9,5165,0.8681991100311279,0.26098741529525654,0.755051851272583,0.9817713499069214,0.6072116947358714,0.10001549126679835
